0.9489003508659121	0.00044706167602596373	0.001958396989300027	0.0011505654269036304	0.00280203125656484	0.002016341586104322	0.003691292854001318	0.0003862732845904381	0.0007663605943618852	0.0011496436040197892	0.0009899757862262262	0.000694001557621795	0.0005992336818033811	0.0006133192902368546	0.00451351427818247	0.0008458777751013797	0.0004409660754686488	0.0003318031711846202	0.001679951946434189	0.0003691460488749293	0.0041476116138009595	0.00274824573927109	0.003970539759212501	0.001838687394234231	0.00233652570892778	0.0014552858414979516	0.0011581986527842147	0.0009046816933393969	0.0006552229406221555	0.001321961433379846	0.00025272032705630495	0.0010109629989520218	0.002199109385882362	0.0016541387621203509
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9489003508659121	0.00044706167602596373	0.001958396989300027	0.0011505654269036304	0.00280203125656484	0.002016341586104322	0.003691292854001318	0.0003862732845904381	0.0007663605943618852	0.0011496436040197892	0.0009899757862262262	0.000694001557621795	0.0005992336818033811	0.0006133192902368546	0.00451351427818247	0.0008458777751013797	0.0004409660754686488	0.0003318031711846202	0.001679951946434189	0.0003691460488749293	0.0041476116138009595	0.00274824573927109	0.003970539759212501	0.001838687394234231	0.00233652570892778	0.0014552858414979516	0.0011581986527842147	0.0009046816933393969	0.0006552229406221555	0.001321961433379846	0.00025272032705630495	0.0010109629989520218	0.002199109385882362	0.0016541387621203509
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9489003508659121	0.00044706167602596373	0.001958396989300027	0.0011505654269036304	0.00280203125656484	0.002016341586104322	0.003691292854001318	0.0003862732845904381	0.0007663605943618852	0.0011496436040197892	0.0009899757862262262	0.000694001557621795	0.0005992336818033811	0.0006133192902368546	0.00451351427818247	0.0008458777751013797	0.0004409660754686488	0.0003318031711846202	0.001679951946434189	0.0003691460488749293	0.0041476116138009595	0.00274824573927109	0.003970539759212501	0.001838687394234231	0.00233652570892778	0.0014552858414979516	0.0011581986527842147	0.0009046816933393969	0.0006552229406221555	0.001321961433379846	0.00025272032705630495	0.0010109629989520218	0.002199109385882362	0.0016541387621203509
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9489003508659121	0.00044706167602596373	0.001958396989300027	0.0011505654269036304	0.00280203125656484	0.002016341586104322	0.003691292854001318	0.0003862732845904381	0.0007663605943618852	0.0011496436040197892	0.0009899757862262262	0.000694001557621795	0.0005992336818033811	0.0006133192902368546	0.00451351427818247	0.0008458777751013797	0.0004409660754686488	0.0003318031711846202	0.001679951946434189	0.0003691460488749293	0.0041476116138009595	0.00274824573927109	0.003970539759212501	0.001838687394234231	0.00233652570892778	0.0014552858414979516	0.0011581986527842147	0.0009046816933393969	0.0006552229406221555	0.001321961433379846	0.00025272032705630495	0.0010109629989520218	0.002199109385882362	0.0016541387621203509
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.0	0.0	0.0287	0.0	0.0	0.0	0.0	0.0
0.9489003508659121	0.00044706167602596373	0.001958396989300027	0.0011505654269036304	0.00280203125656484	0.002016341586104322	0.003691292854001318	0.0003862732845904381	0.0007663605943618852	0.0011496436040197892	0.0009899757862262262	0.000694001557621795	0.0005992336818033811	0.0006133192902368546	0.00451351427818247	0.0008458777751013797	0.0004409660754686488	0.0003318031711846202	0.001679951946434189	0.0003691460488749293	0.0041476116138009595	0.00274824573927109	0.003970539759212501	0.001838687394234231	0.00233652570892778	0.0014552858414979516	0.0011581986527842147	0.0009046816933393969	0.0006552229406221555	0.001321961433379846	0.00025272032705630495	0.0010109629989520218	0.002199109385882362	0.0016541387621203509
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07537	0.0	0.0	0.0	0.0	0.0	0.07537	0.0	0.0	0.00499	0.07537	0.0	0.0	0.00499	0.00499	0.00499
